1.286281027087692985e+00,-2.893523792196359246e+00,1.369465342380363770e+00,-3.522875460063175410e+02,-2.771406861327855040e+02,1.812177261358985447e+02,1.115904858905287095e-01,-2.510077181976291261e-01,1.187977490364527516e-01,-3.037279169480809671e+01,-2.389393699487283840e+01,1.562385148357641640e+01
1.308599345800697478e+00,-2.943725834184485635e+00,1.393225128049244477e+00,-3.583621048776419116e+02,-2.819194739505653047e+02,1.843424967064634643e+02,1.115926867293613317e-01,-2.510126690407069039e-01,1.188000922028162043e-01,-3.037279698389955129e+01,-2.389394115575612432e+01,1.562385420430753591e+01
1.330918097229395913e+00,-2.993928849577020213e+00,1.416985374417102150e+00,-3.644366647889814317e+02,-2.866982625865161936e+02,1.874672678120166438e+02,1.115948137564675147e-01,-2.510174538366357622e-01,1.188023567810838205e-01,-3.037280209665802388e+01,-2.389394517791976114e+01,1.562385683433222283e+01
1.353237266894502522e+00,-3.044132805801285979e+00,1.440746066067684961e+00,-3.705112257057480747e+02,-2.914770520134280787e+02,1.905920394347657805e+02,1.115968706913441771e-01,-2.510220809531287234e-01,1.188045467316061060e-01,-3.037280704191594793e+01,-2.389394906831213561e+01,1.562385937819391479e+01
1.375556841022717247e+00,-3.094337671872878559e+00,1.464507188336453769e+00,-3.765857875950268294e+02,-2.962558422054069069e+02,1.937168115577792946e+02,1.115988609930947117e-01,-2.510265581720575456e-01,1.188066657374594742e-01,-3.037281182789298128e+01,-2.389395283339959164e+01,1.562386184012084378e+01
1.397876806525955473e+00,-3.144543418348947572e+00,1.488268727288472260e+00,-3.826603504255250527e+02,-3.010346331378351579e+02,1.968415841649600964e+02,1.116007878574675760e-01,-2.510308926827820031e-01,1.188087172012887299e-01,-3.037281646219020814e+01,-2.389395647916183663e+01,1.562386422402303410e+01
1.420197151122765122e+00,-3.194750017601280412e+00,1.512030669847651554e+00,-3.887349141678707838e+02,-3.058134247876060954e+02,1.999663572411991197e+02,1.116026542341650302e-01,-2.510350911211388647e-01,1.188107042637622235e-01,-3.037282095182416342e+01,-2.389396001111871470e+01,1.562386653350982435e+01
1.442517863283593771e+00,-3.244957443693198940e+00,1.535793003738488149e+00,-3.948094787944781956e+02,-3.105922171330181527e+02,2.030911307723061441e+02,1.116044628190406424e-01,-2.510391595518660091e-01,1.188126297952525195e-01,-3.037282530321149210e+01,-2.389396343431814884e+01,1.562386877188196443e+01
1.464838931982649806e+00,-3.295165671821311815e+00,1.559555717221850601e+00,-4.008840442789609710e+02,-3.153710101533135344e+02,2.062159047447078990e+02,1.116062161509755873e-01,-2.510431036865569676e-01,1.188144964989923114e-01,-3.037282952239704414e+01,-2.389396675351556709e+01,1.562387094224894568e+01
1.487160345900671032e+00,-3.345374676521939428e+00,1.583318798246096337e+00,-4.069586105942469771e+02,-3.201498038271947166e+02,2.093406791444783437e+02,1.116079169237935848e-01,-2.510469295854121374e-01,1.188163072432078665e-01,-3.037283361578814578e+01,-2.389396997375156673e+01,1.562387304790673070e+01
1.509482094739571956e+00,-3.395584434628744486e+00,1.607082235846892138e+00,-4.130331777156870317e+02,-3.249285981352704198e+02,2.124654539589378714e+02,1.116095674719081721e-01,-2.510506425000391673e-01,1.188180645134255670e-01,-3.037283758894376362e+01,-2.389397309939933223e+01,1.562387509171487210e+01
1.531804168844126401e+00,-3.445794924421615057e+00,1.630846019744386366e+00,-4.191077456201600739e+02,-3.297073930593515456e+02,2.155902291761928780e+02,1.116111699183375550e-01,-2.510542472064591357e-01,1.188197705700811957e-01,-3.037284144692292998e+01,-2.389397613443875912e+01,1.562387707627575573e+01
1.554126559083826020e+00,-3.496006125360870076e+00,1.654610140217413816e+00,-4.251823142857939501e+02,-3.344861885822313639e+02,2.187150047849922316e+02,1.116127262211758647e-01,-2.510577481096583630e-01,1.188214274980032986e-01,-3.037284519439420194e+01,-2.389397908254257175e+01,1.562387900399091301e+01
1.576449256134236476e+00,-3.546218016470516599e+00,1.678374587338303803e+00,-4.312568836902627822e+02,-3.392649846863463949e+02,2.218397807738514587e+02,1.116142384582752556e-01,-2.510611498840660816e-01,1.188230375095460922e-01,-3.037284883630661980e+01,-2.389398194760413219e+01,1.562388087740614573e+01
1.598772251238812059e+00,-3.596430578052119298e+00,1.702139351784040411e+00,-4.373314538125916329e+02,-3.440437813551958470e+02,2.249645571319809392e+02,1.116157085254609882e-01,-2.510644567945987671e-01,1.188246026232452762e-01,-3.037285237717843245e+01,-2.389398473317790561e+01,1.562388269884566228e+01
1.621095536234622658e+00,-3.646643791742675944e+00,1.725904424863654363e+00,-4.434060246332176121e+02,-3.488225785733897055e+02,2.280893338493174269e+02,1.116171381263411089e-01,-2.510676726737338660e-01,1.188261246529672271e-01,-3.037285582107310233e+01,-2.389398744246058470e+01,1.562388447039972483e+01
1.643419103401342118e+00,-3.696857640174888715e+00,1.749669798357430084e+00,-4.494805961336319342e+02,-3.536013763263673013e+02,2.312141109163399335e+02,1.116185288321035474e-01,-2.510708010560411818e-01,1.188276052715817738e-01,-3.037285917174022032e+01,-2.389399007840193789e+01,1.562388619399713896e+01
1.665742945050360246e+00,-3.747072106052783180e+00,1.773435464079409662e+00,-4.555551682954055082e+02,-3.583801745996305499e+02,2.343388883235684546e+02,1.116198822311977173e-01,-2.510738455149330028e-01,1.188290461703426920e-01,-3.037286243296890831e+01,-2.389399264398284473e+01,1.562388787158704240e+01
1.688067053663554695e+00,-3.797287172463907012e+00,1.797201414025148880e+00,-4.616297411005180606e+02,-3.631589733790031573e+02,2.374636660617332780e+02,1.116211998787818016e-01,-2.510768095489313567e-01,1.188304490050592910e-01,-3.037286560846845163e+01,-2.389399514212136211e+01,1.562388950507751240e+01
1.710391422282354856e+00,-3.847502823754604950e+00,1.820967640785980057e+00,-4.677043145322807618e+02,-3.679377726513560560e+02,2.405884441222495980e+02,1.116224831549914726e-01,-2.510796962628050744e-01,1.188318152451813964e-01,-3.037286870153370799e+01,-2.389399757540952507e+01,1.562389109616343497e+01
1.732716044294097646e+00,-3.897719045049388154e+00,1.844734137321531353e+00,-4.737788885748298071e+02,-3.727165724042093871e+02,2.437132224969570018e+02,1.116237333427681361e-01,-2.510825085426657832e-01,1.188331462566705604e-01,-3.037287171522881835e+01,-2.389399994625787116e+01,1.562389264642101594e+01
1.755040913190170748e+00,-3.947935821706827664e+00,1.868500896702208536e+00,-4.798534632125515600e+02,-3.774953726252800266e+02,2.468380011778237701e+02,1.116249517118501483e-01,-2.510852492449267004e-01,1.188344433914326342e-01,-3.037287465258587815e+01,-2.389400225705172076e+01,1.562389415740998011e+01
1.777366022290110648e+00,-3.998153138698866016e+00,1.892267911815429526e+00,-4.859280384294273176e+02,-3.822741733019662433e+02,2.499627801566098242e+02,1.116261396145878798e-01,-2.510879214118623137e-01,1.188357080893400891e-01,-3.037287751683151171e+01,-2.389400451032943451e+01,1.562389563079011623e+01
1.799691365607551052e+00,-4.048370982558925135e+00,1.916035176287643083e+00,-4.920026142110904743e+02,-3.870529744229659173e+02,2.530875594259249226e+02,1.116272981852183821e-01,-2.510905275950526816e-01,1.188369415580245309e-01,-3.037288031067568639e+01,-2.389400670822291772e+01,1.562389706795544164e+01
1.822016937475211540e+00,-4.098589340538249637e+00,1.939802684085034645e+00,-4.980771905439355578e+02,-3.918317759775757168e+02,2.562123389787703900e+02,1.116284284700990309e-01,-2.510930701483758409e-01,1.188381449115473165e-01,-3.037288303661968669e+01,-2.389400885269991193e+01,1.562389847019263200e+01
1.844342732523687189e+00,-4.148808200558191217e+00,1.963570429490943292e+00,-5.041517674150676385e+02,-3.966105779556513085e+02,2.593371188085129688e+02,1.116295314350728013e-01,-2.510955512445781079e-01,1.188393191782420727e-01,-3.037288569697356166e+01,-2.389401094557771188e+01,1.562389983868997945e+01
1.866668745681450581e+00,-4.199027551210211762e+00,1.987338407105863958e+00,-5.102263448123028411e+02,-4.013893803476077551e+02,2.624618989088851890e+02,1.116306079654683509e-01,-2.510979728752740781e-01,1.188404653007147094e-01,-3.037288829385609645e+01,-2.389401298852314781e+01,1.562390117453740324e+01
1.888994972174851128e+00,-4.249247381755881570e+00,2.011106611847445436e+00,-5.163009227241677763e+02,-4.061681831444190607e+02,2.655866792739851121e+02,1.116316588660999504e-01,-2.511003368509465150e-01,1.188415841358434061e-01,-3.037289082919483718e+01,-2.389401498305260318e+01,1.562390247872643556e+01
1.911321406875261975e+00,-4.299467680658176860e+00,2.034875038255370416e+00,-5.223755011383481133e+02,-4.109469863363976287e+02,2.687114598974783348e+02,1.116326850679336402e-01,-2.511026452658898234e-01,1.188426766748317404e-01,-3.037289330521533870e+01,-2.389401693091690504e+01,1.562390375240191176e+01
1.933648044214903772e+00,-4.349688435392109476e+00,2.058643680401725629e+00,-5.284500800414883770e+02,-4.157257899130367491e+02,2.718362407724944774e+02,1.116336876547345813e-01,-2.511049005581593163e-01,1.188437440715822135e-01,-3.037289572450424657e+01,-2.389401883415094474e+01,1.562390499689441725e+01
1.955974879546976020e+00,-4.399909635504572591e+00,2.082412533339200511e+00,-5.345246594224245200e+02,-4.205045938655538862e+02,2.749610218932909333e+02,1.116346674325043864e-01,-2.511071045409206670e-01,1.188447871842433085e-01,-3.037289808898999866e+01,-2.389402069427180564e+01,1.562390621319594608e+01
1.978301908438823364e+00,-4.450131271024203805e+00,2.106181592348484788e+00,-5.405992392705046541e+02,-4.252833981855692969e+02,2.780858032543882814e+02,1.116356251532367311e-01,-2.511092589058404601e-01,1.188458068134592566e-01,-3.037290040047252404e+01,-2.389402251269548216e+01,1.562390740223239227e+01
2.000629126663806101e+00,-4.500353332443089549e+00,2.129950852929613614e+00,-5.466738195755693823e+02,-4.300622028650905122e+02,2.812105848505603376e+02,1.116365615174903791e-01,-2.511113652288741172e-01,1.188468037051096104e-01,-3.037290266062935729e+01,-2.389402429074166889e+01,1.562390856486668156e+01
2.022956530201299064e+00,-4.550575810716766867e+00,2.153720310801968463e+00,-5.527484003279513445e+02,-4.348410078965124512e+02,2.843353666768343828e+02,1.116374771743890854e-01,-2.511134249702663968e-01,1.188477785503092438e-01,-3.037290487101560998e+01,-2.389402602963376765e+01,1.562390970189877493e+01
2.045284115236363220e+00,-4.600798697263483561e+00,2.177489961903924964e+00,-5.588229815184749896e+02,-4.396198132726168524e+02,2.874601487284903669e+02,1.116383727217233751e-01,-2.511154394747797114e-01,1.188487319855166258e-01,-3.037290703306424078e+01,-2.389402773049907225e+01,1.562391081406578941e+01
